Opened,Date,Product,Christmas,Chinese NY,Weeknum
16/03/2020 08:37:58,16/03/2020,SP2,NO,NO,12
16/03/2020 12:08:05,16/03/2020,SP2,NO,NO,12
09/04/2020 08:16:16,09/04/2020,SP2,NO,NO,15
09/04/2020 08:16:22,09/04/2020,SP2,NO,NO,15
09/04/2020 08:16:29,09/04/2020,SP2,NO,NO,15
09/04/2020 08:16:35,09/04/2020,SP2,NO,NO,15
09/04/2020 08:16:42,09/04/2020,SP2,NO,NO,15
09/04/2020 08:16:48,09/04/2020,SP2,NO,NO,15
25/05/2020 18:51:47,25/05/2020,SP2,NO,NO,22
23/10/2019 13:52:36,23/10/2019,SP2,NO,NO,43
04/02/2020 06:58:01,04/02/2020,SP2,NO,NO,6
26/02/2020 09:46:06,26/02/2020,SP2,NO,NO,9
09/06/2020 20:34:06,09/06/2020,SP2,NO,NO,24
10/06/2020 09:19:47,10/06/2020,SP2,NO,NO,24
12/12/2019 02:38:24,12/12/2019,SP2,NO,NO,50
07/01/2020 06:50:48,07/01/2020,SP2,NO,NO,2
27/01/2020 17:32:24,27/01/2020,SP2,NO,YES,5
19/02/2020 12:08:45,19/02/2020,SP2,NO,NO,8
20/02/2020 15:45:15,20/02/2020,SP2,NO,NO,8
25/02/2020 02:29:48,25/02/2020,SP2,NO,NO,9
26/02/2020 02:17:15,26/02/2020,SP2,NO,NO,9
17/04/2020 15:43:19,17/04/2020,SP2,NO,NO,16
11/05/2020 13:49:32,11/05/2020,SP2,NO,NO,20
07/01/2020 22:41:07,07/01/2020,SP2,NO,NO,2
20/05/2020 10:16:31,20/05/2020,SP2,NO,NO,21
15/06/2020 14:14:28,15/06/2020,SP2,NO,NO,25
15/06/2020 14:16:58,15/06/2020,SP2,NO,NO,25
15/06/2020 14:23:50,15/06/2020,SP2,NO,NO,25
16/06/2020 13:07:50,16/06/2020,SP2,NO,NO,25
16/06/2020 13:09:52,16/06/2020,SP2,NO,NO,25
16/06/2020 13:10:08,16/06/2020,SP2,NO,NO,25
16/06/2020 13:11:16,16/06/2020,SP2,NO,NO,25
16/06/2020 13:14:12,16/06/2020,SP2,NO,NO,25
16/06/2020 13:14:28,16/06/2020,SP2,NO,NO,25
16/06/2020 13:16:39,16/06/2020,SP2,NO,NO,25
16/06/2020 13:17:28,16/06/2020,SP2,NO,NO,25
10/01/2020 10:24:38,10/01/2020,SP2,NO,NO,2
22/04/2020 21:21:29,22/04/2020,SP2,NO,NO,17
06/05/2020 14:53:20,06/05/2020,SP2,NO,NO,19
09/06/2020 09:46:44,09/06/2020,SP2,NO,NO,24
20/12/2019 13:44:57,20/12/2019,SP2,NO,NO,51
18/02/2020 12:43:00,18/02/2020,SP2,NO,NO,8
18/02/2020 17:06:50,18/02/2020,SP2,NO,NO,8
18/02/2020 17:06:57,18/02/2020,SP2,NO,NO,8
18/02/2020 17:07:04,18/02/2020,SP2,NO,NO,8
18/02/2020 17:07:11,18/02/2020,SP2,NO,NO,8
18/02/2020 17:07:19,18/02/2020,SP2,NO,NO,8
18/02/2020 17:07:27,18/02/2020,SP2,NO,NO,8
18/02/2020 17:07:34,18/02/2020,SP2,NO,NO,8
18/02/2020 17:07:41,18/02/2020,SP2,NO,NO,8
18/02/2020 17:07:48,18/02/2020,SP2,NO,NO,8
18/02/2020 17:07:55,18/02/2020,SP2,NO,NO,8
18/02/2020 17:08:01,18/02/2020,SP2,NO,NO,8
18/02/2020 17:08:08,18/02/2020,SP2,NO,NO,8
18/02/2020 17:08:16,18/02/2020,SP2,NO,NO,8
18/02/2020 17:08:22,18/02/2020,SP2,NO,NO,8
18/02/2020 17:08:29,18/02/2020,SP2,NO,NO,8
18/02/2020 17:08:37,18/02/2020,SP2,NO,NO,8
18/02/2020 17:08:43,18/02/2020,SP2,NO,NO,8
18/02/2020 17:08:50,18/02/2020,SP2,NO,NO,8
18/02/2020 17:10:42,18/02/2020,SP2,NO,NO,8
18/02/2020 17:10:49,18/02/2020,SP2,NO,NO,8
18/02/2020 17:10:56,18/02/2020,SP2,NO,NO,8
18/02/2020 17:11:02,18/02/2020,SP2,NO,NO,8
18/02/2020 17:11:12,18/02/2020,SP2,NO,NO,8
18/02/2020 17:11:19,18/02/2020,SP2,NO,NO,8
18/02/2020 17:11:26,18/02/2020,SP2,NO,NO,8
18/02/2020 17:11:33,18/02/2020,SP2,NO,NO,8
19/02/2020 16:26:16,19/02/2020,SP2,NO,NO,8
20/02/2020 18:18:10,20/02/2020,SP2,NO,NO,8
28/04/2020 10:40:20,28/04/2020,SP2,NO,NO,18
04/05/2020 13:01:12,04/05/2020,SP2,NO,NO,19
04/05/2020 13:01:20,04/05/2020,SP2,NO,NO,19
04/05/2020 13:03:09,04/05/2020,SP2,NO,NO,19
04/05/2020 13:03:16,04/05/2020,SP2,NO,NO,19
04/05/2020 13:03:23,04/05/2020,SP2,NO,NO,19
04/05/2020 13:03:30,04/05/2020,SP2,NO,NO,19
04/05/2020 13:03:38,04/05/2020,SP2,NO,NO,19
04/05/2020 13:03:45,04/05/2020,SP2,NO,NO,19
06/05/2020 12:50:38,06/05/2020,SP2,NO,NO,19
17/10/2019 11:18:04,17/10/2019,SP2,NO,NO,42
01/11/2019 08:55:27,01/11/2019,SP2,NO,NO,44
04/11/2019 09:33:19,04/11/2019,SP2,NO,NO,45
04/11/2019 11:14:38,04/11/2019,SP2,NO,NO,45
04/11/2019 13:15:31,04/11/2019,SP2,NO,NO,45
14/01/2020 11:11:48,14/01/2020,SP2,NO,NO,3
09/03/2020 09:59:19,09/03/2020,SP2,NO,NO,11
23/03/2020 10:36:51,23/03/2020,SP2,NO,NO,13
01/04/2020 15:45:02,01/04/2020,SP2,NO,NO,14
07/04/2020 15:15:48,07/04/2020,SP2,NO,NO,15
09/04/2020 10:48:41,09/04/2020,SP2,NO,NO,15
25/03/2020 07:55:44,25/03/2020,SP2,NO,NO,13
16/04/2020 16:06:48,16/04/2020,SP2,NO,NO,16
04/05/2020 12:22:30,04/05/2020,SP2,NO,NO,19
23/06/2020 13:16:54,23/06/2020,SP2,NO,NO,26
17/02/2020 18:14:13,17/02/2020,SP2,NO,NO,8
18/02/2020 10:22:08,18/02/2020,SP2,NO,NO,8
19/03/2020 17:43:47,19/03/2020,SP2,NO,NO,12
20/03/2020 11:27:08,20/03/2020,SP2,NO,NO,12
31/03/2020 19:15:02,31/03/2020,SP2,NO,NO,14
15/04/2020 11:00:01,15/04/2020,SP2,NO,NO,16
12/05/2020 16:10:46,12/05/2020,SP2,NO,NO,20
19/05/2020 06:41:38,19/05/2020,SP2,NO,NO,21
11/11/2019 09:15:55,11/11/2019,SP2,NO,NO,46
20/01/2020 08:20:30,20/01/2020,SP2,NO,NO,4
31/01/2020 16:31:33,31/01/2020,SP2,NO,YES,5
17/02/2020 11:12:21,17/02/2020,SP2,NO,NO,8
05/03/2020 13:30:41,05/03/2020,SP2,NO,NO,10
14/05/2020 17:06:36,14/05/2020,SP2,NO,NO,20
05/02/2020 12:42:55,05/02/2020,SP2,NO,NO,6
16/03/2020 12:14:31,16/03/2020,SP2,NO,NO,12
04/12/2019 11:45:00,04/12/2019,SP2,NO,NO,49
04/12/2019 17:09:09,04/12/2019,SP2,NO,NO,49
07/01/2020 15:02:17,07/01/2020,SP2,NO,NO,2
07/01/2020 15:09:23,07/01/2020,SP2,NO,NO,2
08/01/2020 15:11:28,08/01/2020,SP2,NO,NO,2
10/02/2020 09:38:56,10/02/2020,SP2,NO,NO,7
06/03/2020 18:12:41,06/03/2020,SP2,NO,NO,10
19/03/2020 17:05:29,19/03/2020,SP2,NO,NO,12
29/06/2020 11:33:30,29/06/2020,SP2,NO,NO,27
01/02/2020 18:15:09,01/02/2020,SP2,NO,YES,5
29/11/2019 08:40:23,29/11/2019,SP2,NO,NO,48
09/12/2019 11:09:23,09/12/2019,SP2,NO,NO,50
12/11/2019 10:19:41,12/11/2019,SP2,NO,NO,46
31/10/2019 06:27:55,31/10/2019,SP2,NO,NO,44
23/01/2020 13:11:10,23/01/2020,SP2,NO,NO,4
15/01/2020 08:13:24,15/01/2020,SP2,NO,NO,3
17/10/2019 13:53:21,17/10/2019,SP2,NO,NO,42
17/10/2019 20:25:50,17/10/2019,SP2,NO,NO,42
18/10/2019 12:12:25,18/10/2019,SP2,NO,NO,42
18/10/2019 12:37:14,18/10/2019,SP2,NO,NO,42
19/12/2019 14:02:03,19/12/2019,SP2,NO,NO,51
04/03/2020 05:49:54,04/03/2020,SP2,NO,NO,10
26/03/2020 12:10:32,26/03/2020,SP2,NO,NO,13
29/04/2020 07:14:57,29/04/2020,SP2,NO,NO,18
11/06/2020 13:46:46,11/06/2020,SP2,NO,NO,24
17/06/2020 05:41:46,17/06/2020,SP2,NO,NO,25
29/10/2019 14:46:45,29/10/2019,SP2,NO,NO,44
29/01/2020 14:37:53,29/01/2020,SP2,NO,YES,5
02/03/2020 08:55:20,02/03/2020,SP2,NO,NO,10
24/03/2020 07:55:44,24/03/2020,SP2,NO,NO,13
09/04/2020 08:27:23,09/04/2020,SP2,NO,NO,15
30/04/2020 02:45:20,30/04/2020,SP2,NO,NO,18
15/05/2020 04:42:09,15/05/2020,SP2,NO,NO,20
02/06/2020 08:26:18,02/06/2020,SP2,NO,NO,23
10/12/2019 18:42:09,10/12/2019,SP2,NO,NO,50
15/01/2020 09:38:55,15/01/2020,SP2,NO,NO,3
19/03/2020 19:19:19,19/03/2020,SP2,NO,NO,12
18/12/2019 11:29:31,18/12/2019,SP2,NO,NO,51
04/03/2020 13:31:07,04/03/2020,SP2,NO,NO,10
25/03/2020 13:20:27,25/03/2020,SP2,NO,NO,13
15/04/2020 08:28:08,15/04/2020,SP2,NO,NO,16
12/12/2019 11:40:23,12/12/2019,SP2,NO,NO,50
21/01/2020 08:20:39,21/01/2020,SP2,NO,NO,4
30/09/2019 13:15:00,30/09/2019,SP2,NO,NO,40
16/10/2019 11:50:23,16/10/2019,SP2,NO,NO,42
26/11/2019 08:42:02,26/11/2019,SP2,NO,NO,48
12/12/2019 15:50:00,12/12/2019,SP2,NO,NO,50
19/12/2019 10:29:44,19/12/2019,SP2,NO,NO,51
19/12/2019 10:34:09,19/12/2019,SP2,NO,NO,51
22/01/2020 08:46:04,22/01/2020,SP2,NO,NO,4
22/01/2020 16:29:17,22/01/2020,SP2,NO,NO,4
21/02/2020 01:08:17,21/02/2020,SP2,NO,NO,8
02/03/2020 14:55:20,02/03/2020,SP2,NO,NO,10
19/03/2020 15:49:32,19/03/2020,SP2,NO,NO,12
20/03/2020 13:30:24,20/03/2020,SP2,NO,NO,12
02/04/2020 15:15:39,02/04/2020,SP2,NO,NO,14
06/04/2020 13:59:14,06/04/2020,SP2,NO,NO,15
05/05/2020 09:16:02,05/05/2020,SP2,NO,NO,19
22/06/2020 15:26:45,22/06/2020,SP2,NO,NO,26
05/12/2019 07:31:55,05/12/2019,SP2,NO,NO,49
05/12/2019 09:03:16,05/12/2019,SP2,NO,NO,49
05/03/2020 11:58:43,05/03/2020,SP2,NO,NO,10
05/03/2020 12:01:07,05/03/2020,SP2,NO,NO,10
06/03/2020 03:37:19,06/03/2020,SP2,NO,NO,10
20/03/2020 07:35:35,20/03/2020,SP2,NO,NO,12
20/03/2020 07:38:32,20/03/2020,SP2,NO,NO,12
06/04/2020 18:58:30,06/04/2020,SP2,NO,NO,15
15/01/2020 09:43:20,15/01/2020,SP2,NO,NO,3
20/03/2020 16:51:41,20/03/2020,SP2,NO,NO,12
27/03/2020 07:30:59,27/03/2020,SP2,NO,NO,13
16/03/2020 12:44:05,16/03/2020,SP2,NO,NO,12
06/12/2019 09:18:26,06/12/2019,SP2,NO,NO,49
15/11/2019 17:31:16,15/11/2019,SP2,NO,NO,46
06/03/2020 10:40:23,06/03/2020,SP2,NO,NO,10
08/06/2020 07:42:18,08/06/2020,SP2,NO,NO,24
08/06/2020 07:45:25,08/06/2020,SP2,NO,NO,24
08/06/2020 07:46:10,08/06/2020,SP2,NO,NO,24
08/06/2020 07:48:03,08/06/2020,SP2,NO,NO,24
08/06/2020 07:49:22,08/06/2020,SP2,NO,NO,24
08/06/2020 07:50:47,08/06/2020,SP2,NO,NO,24
08/06/2020 07:52:17,08/06/2020,SP2,NO,NO,24
08/06/2020 07:54:04,08/06/2020,SP2,NO,NO,24
08/06/2020 07:55:29,08/06/2020,SP2,NO,NO,24
08/06/2020 07:58:17,08/06/2020,SP2,NO,NO,24
08/06/2020 07:59:34,08/06/2020,SP2,NO,NO,24
11/11/2019 15:45:31,11/11/2019,SP2,NO,NO,46
06/04/2020 06:17:09,06/04/2020,SP2,NO,NO,15
26/02/2020 02:08:57,26/02/2020,SP2,NO,NO,9
25/02/2020 10:20:59,25/02/2020,SP2,NO,NO,9
09/03/2020 20:28:30,09/03/2020,SP2,NO,NO,11
09/03/2020 20:31:39,09/03/2020,SP2,NO,NO,11
09/03/2020 20:34:02,09/03/2020,SP2,NO,NO,11
09/03/2020 20:37:59,09/03/2020,SP2,NO,NO,11
09/03/2020 20:39:46,09/03/2020,SP2,NO,NO,11
09/03/2020 21:00:14,09/03/2020,SP2,NO,NO,11
09/03/2020 21:02:38,09/03/2020,SP2,NO,NO,11
09/03/2020 21:03:55,09/03/2020,SP2,NO,NO,11
09/03/2020 21:05:54,09/03/2020,SP2,NO,NO,11
09/03/2020 21:07:44,09/03/2020,SP2,NO,NO,11
09/03/2020 21:08:58,09/03/2020,SP2,NO,NO,11
09/03/2020 21:10:22,09/03/2020,SP2,NO,NO,11
09/03/2020 21:46:54,09/03/2020,SP2,NO,NO,11
09/03/2020 22:02:06,09/03/2020,SP2,NO,NO,11
09/03/2020 22:07:17,09/03/2020,SP2,NO,NO,11
09/03/2020 22:19:19,09/03/2020,SP2,NO,NO,11
09/03/2020 22:20:54,09/03/2020,SP2,NO,NO,11
09/03/2020 22:23:17,09/03/2020,SP2,NO,NO,11
09/03/2020 22:33:10,09/03/2020,SP2,NO,NO,11
09/03/2020 22:38:07,09/03/2020,SP2,NO,NO,11
09/03/2020 22:46:54,09/03/2020,SP2,NO,NO,11
09/03/2020 22:51:12,09/03/2020,SP2,NO,NO,11
09/03/2020 22:54:06,09/03/2020,SP2,NO,NO,11
09/03/2020 23:01:51,09/03/2020,SP2,NO,NO,11
09/03/2020 23:52:05,09/03/2020,SP2,NO,NO,11
09/03/2020 23:54:35,09/03/2020,SP2,NO,NO,11
10/03/2020 10:02:53,10/03/2020,SP2,NO,NO,11
10/03/2020 10:56:55,10/03/2020,SP2,NO,NO,11
10/03/2020 11:07:29,10/03/2020,SP2,NO,NO,11
15/05/2020 06:54:39,15/05/2020,SP2,NO,NO,20
25/05/2020 09:37:58,25/05/2020,SP2,NO,NO,22
24/04/2020 08:58:32,24/04/2020,SP2,NO,NO,17
25/05/2020 18:49:48,25/05/2020,SP2,NO,NO,22
25/05/2020 18:50:03,25/05/2020,SP2,NO,NO,22
25/05/2020 18:50:19,25/05/2020,SP2,NO,NO,22
25/05/2020 18:50:34,25/05/2020,SP2,NO,NO,22
25/05/2020 18:50:49,25/05/2020,SP2,NO,NO,22
25/05/2020 18:51:03,25/05/2020,SP2,NO,NO,22
25/05/2020 18:51:18,25/05/2020,SP2,NO,NO,22
25/05/2020 18:51:33,25/05/2020,SP2,NO,NO,22
26/02/2020 02:21:26,26/02/2020,SP2,NO,NO,9
03/06/2020 03:50:56,03/06/2020,SP2,NO,NO,23
04/12/2019 08:11:28,04/12/2019,SP2,NO,NO,49
23/03/2020 08:46:10,23/03/2020,SP2,NO,NO,13
23/01/2020 19:00:50,23/01/2020,SP2,NO,NO,4
18/10/2019 09:29:52,18/10/2019,SP2,NO,NO,42
18/05/2020 11:15:02,18/05/2020,SP2,NO,NO,21
27/12/2019 18:42:58,27/12/2019,SP2,YES,NO,52
27/12/2019 21:29:42,27/12/2019,SP2,YES,NO,52
27/06/2020 21:19:04,27/06/2020,SP2,NO,NO,26
10/06/2020 09:10:33,10/06/2020,SP2,NO,NO,24
06/11/2019 14:58:56,06/11/2019,SP2,NO,NO,45
03/12/2019 14:07:41,03/12/2019,SP2,NO,NO,49
04/12/2019 09:26:09,04/12/2019,SP2,NO,NO,49
04/12/2019 09:29:00,04/12/2019,SP2,NO,NO,49
04/12/2019 09:36:29,04/12/2019,SP2,NO,NO,49
04/12/2019 09:37:38,04/12/2019,SP2,NO,NO,49
04/12/2019 09:39:22,04/12/2019,SP2,NO,NO,49
04/12/2019 09:39:48,04/12/2019,SP2,NO,NO,49
04/12/2019 09:40:05,04/12/2019,SP2,NO,NO,49
04/12/2019 09:41:00,04/12/2019,SP2,NO,NO,49
04/12/2019 09:42:58,04/12/2019,SP2,NO,NO,49
04/12/2019 10:16:18,04/12/2019,SP2,NO,NO,49
04/12/2019 17:39:55,04/12/2019,SP2,NO,NO,49
04/12/2019 17:42:10,04/12/2019,SP2,NO,NO,49
04/12/2019 17:44:00,04/12/2019,SP2,NO,NO,49
04/12/2019 17:45:15,04/12/2019,SP2,NO,NO,49
04/12/2019 17:46:50,04/12/2019,SP2,NO,NO,49
04/12/2019 17:49:03,04/12/2019,SP2,NO,NO,49
04/12/2019 17:50:16,04/12/2019,SP2,NO,NO,49
17/02/2020 12:29:33,17/02/2020,SP2,NO,NO,8
17/02/2020 12:32:29,17/02/2020,SP2,NO,NO,8
17/02/2020 12:32:51,17/02/2020,SP2,NO,NO,8
17/02/2020 12:33:21,17/02/2020,SP2,NO,NO,8
17/02/2020 12:34:46,17/02/2020,SP2,NO,NO,8
17/02/2020 12:39:05,17/02/2020,SP2,NO,NO,8
17/02/2020 12:39:45,17/02/2020,SP2,NO,NO,8
17/02/2020 12:40:07,17/02/2020,SP2,NO,NO,8
17/02/2020 12:41:01,17/02/2020,SP2,NO,NO,8
17/02/2020 12:43:28,17/02/2020,SP2,NO,NO,8
17/02/2020 12:43:51,17/02/2020,SP2,NO,NO,8
17/02/2020 12:44:21,17/02/2020,SP2,NO,NO,8
17/02/2020 12:45:26,17/02/2020,SP2,NO,NO,8
17/02/2020 12:46:32,17/02/2020,SP2,NO,NO,8
17/02/2020 12:47:03,17/02/2020,SP2,NO,NO,8
17/02/2020 12:48:16,17/02/2020,SP2,NO,NO,8
17/02/2020 12:49:35,17/02/2020,SP2,NO,NO,8
17/02/2020 12:50:10,17/02/2020,SP2,NO,NO,8
17/02/2020 12:50:31,17/02/2020,SP2,NO,NO,8
17/02/2020 12:51:36,17/02/2020,SP2,NO,NO,8
17/02/2020 12:52:45,17/02/2020,SP2,NO,NO,8
17/02/2020 12:54:08,17/02/2020,SP2,NO,NO,8
17/02/2020 12:54:31,17/02/2020,SP2,NO,NO,8
17/02/2020 12:56:34,17/02/2020,SP2,NO,NO,8
17/02/2020 12:57:00,17/02/2020,SP2,NO,NO,8
17/02/2020 12:59:12,17/02/2020,SP2,NO,NO,8
17/02/2020 12:59:48,17/02/2020,SP2,NO,NO,8
17/02/2020 13:00:08,17/02/2020,SP2,NO,NO,8
17/02/2020 17:16:45,17/02/2020,SP2,NO,NO,8
19/02/2020 09:35:23,19/02/2020,SP2,NO,NO,8
19/02/2020 10:24:56,19/02/2020,SP2,NO,NO,8
19/02/2020 10:26:28,19/02/2020,SP2,NO,NO,8
17/03/2020 16:07:16,17/03/2020,SP2,NO,NO,12
17/03/2020 16:09:52,17/03/2020,SP2,NO,NO,12
17/03/2020 16:10:25,17/03/2020,SP2,NO,NO,12
17/03/2020 16:10:51,17/03/2020,SP2,NO,NO,12
17/03/2020 16:11:17,17/03/2020,SP2,NO,NO,12
17/03/2020 16:12:39,17/03/2020,SP2,NO,NO,12
17/03/2020 16:13:38,17/03/2020,SP2,NO,NO,12
17/03/2020 16:15:09,17/03/2020,SP2,NO,NO,12
17/03/2020 16:15:34,17/03/2020,SP2,NO,NO,12
17/03/2020 16:22:37,17/03/2020,SP2,NO,NO,12
17/03/2020 16:23:16,17/03/2020,SP2,NO,NO,12
17/03/2020 16:23:44,17/03/2020,SP2,NO,NO,12
17/03/2020 16:24:28,17/03/2020,SP2,NO,NO,12
17/03/2020 16:26:02,17/03/2020,SP2,NO,NO,12
17/03/2020 16:27:43,17/03/2020,SP2,NO,NO,12
17/03/2020 16:28:44,17/03/2020,SP2,NO,NO,12
18/03/2020 09:17:11,18/03/2020,SP2,NO,NO,12
06/04/2020 17:10:32,06/04/2020,SP2,NO,NO,15
06/04/2020 17:12:33,06/04/2020,SP2,NO,NO,15
06/04/2020 17:15:04,06/04/2020,SP2,NO,NO,15
06/04/2020 17:16:31,06/04/2020,SP2,NO,NO,15
06/04/2020 17:23:50,06/04/2020,SP2,NO,NO,15
06/04/2020 17:24:54,06/04/2020,SP2,NO,NO,15
06/04/2020 17:27:07,06/04/2020,SP2,NO,NO,15
06/04/2020 17:29:35,06/04/2020,SP2,NO,NO,15
18/05/2020 11:53:45,18/05/2020,SP2,NO,NO,21
18/05/2020 11:55:51,18/05/2020,SP2,NO,NO,21
18/05/2020 11:56:32,18/05/2020,SP2,NO,NO,21
18/05/2020 11:57:58,18/05/2020,SP2,NO,NO,21
18/05/2020 12:49:48,18/05/2020,SP2,NO,NO,21
18/05/2020 12:50:31,18/05/2020,SP2,NO,NO,21
18/05/2020 12:51:49,18/05/2020,SP2,NO,NO,21
18/05/2020 12:52:47,18/05/2020,SP2,NO,NO,21
18/05/2020 13:05:04,18/05/2020,SP2,NO,NO,21
18/05/2020 13:09:22,18/05/2020,SP2,NO,NO,21
06/01/2020 13:09:54,06/01/2020,SP2,NO,NO,2
06/01/2020 13:10:00,06/01/2020,SP2,NO,NO,2
06/01/2020 13:10:10,06/01/2020,SP2,NO,NO,2
06/01/2020 13:10:16,06/01/2020,SP2,NO,NO,2
06/01/2020 13:10:25,06/01/2020,SP2,NO,NO,2
06/01/2020 13:10:32,06/01/2020,SP2,NO,NO,2
06/01/2020 13:10:41,06/01/2020,SP2,NO,NO,2
06/01/2020 13:10:47,06/01/2020,SP2,NO,NO,2
06/01/2020 13:10:56,06/01/2020,SP2,NO,NO,2
07/01/2020 16:03:42,07/01/2020,SP2,NO,NO,2
02/06/2020 12:18:29,02/06/2020,SP2,NO,NO,23
02/06/2020 12:18:46,02/06/2020,SP2,NO,NO,23
07/08/2019 20:45:58,07/08/2019,SP2,NO,NO,32
25/09/2019 06:27:53,25/09/2019,SP2,NO,NO,39
03/10/2019 08:59:34,03/10/2019,SP2,NO,NO,40
03/10/2019 09:13:06,03/10/2019,SP2,NO,NO,40
14/11/2019 13:10:23,14/11/2019,SP2,NO,NO,46
09/12/2019 09:14:11,09/12/2019,SP2,NO,NO,50
08/01/2020 19:35:02,08/01/2020,SP2,NO,NO,2
14/01/2020 08:28:18,14/01/2020,SP2,NO,NO,3
14/01/2020 09:10:59,14/01/2020,SP2,NO,NO,3
21/01/2020 13:11:44,21/01/2020,SP2,NO,NO,4
21/01/2020 13:30:41,21/01/2020,SP2,NO,NO,4
23/01/2020 20:55:48,23/01/2020,SP2,NO,NO,4
11/03/2020 15:19:14,11/03/2020,SP2,NO,NO,11
09/04/2020 10:05:30,09/04/2020,SP2,NO,NO,15
16/04/2020 16:21:35,16/04/2020,SP2,NO,NO,16
29/04/2020 09:33:33,29/04/2020,SP2,NO,NO,18
16/05/2020 16:57:52,16/05/2020,SP2,NO,NO,20
16/05/2020 16:58:10,16/05/2020,SP2,NO,NO,20
16/05/2020 16:58:28,16/05/2020,SP2,NO,NO,20
16/05/2020 16:58:46,16/05/2020,SP2,NO,NO,20
16/05/2020 16:59:05,16/05/2020,SP2,NO,NO,20
16/05/2020 16:59:23,16/05/2020,SP2,NO,NO,20
16/05/2020 16:59:41,16/05/2020,SP2,NO,NO,20
16/05/2020 16:59:59,16/05/2020,SP2,NO,NO,20
16/05/2020 17:00:18,16/05/2020,SP2,NO,NO,20
16/05/2020 17:00:36,16/05/2020,SP2,NO,NO,20
16/05/2020 17:00:55,16/05/2020,SP2,NO,NO,20
16/05/2020 17:01:13,16/05/2020,SP2,NO,NO,20
16/05/2020 17:01:31,16/05/2020,SP2,NO,NO,20
16/05/2020 17:01:49,16/05/2020,SP2,NO,NO,20
16/05/2020 17:02:08,16/05/2020,SP2,NO,NO,20
16/05/2020 17:02:26,16/05/2020,SP2,NO,NO,20
16/05/2020 17:02:44,16/05/2020,SP2,NO,NO,20
16/05/2020 17:03:02,16/05/2020,SP2,NO,NO,20
16/05/2020 17:03:20,16/05/2020,SP2,NO,NO,20
16/05/2020 17:03:38,16/05/2020,SP2,NO,NO,20
16/05/2020 17:03:56,16/05/2020,SP2,NO,NO,20
16/05/2020 17:04:14,16/05/2020,SP2,NO,NO,20
16/05/2020 17:04:32,16/05/2020,SP2,NO,NO,20
16/05/2020 17:04:50,16/05/2020,SP2,NO,NO,20
16/05/2020 17:05:08,16/05/2020,SP2,NO,NO,20
16/05/2020 17:05:26,16/05/2020,SP2,NO,NO,20
16/05/2020 17:05:44,16/05/2020,SP2,NO,NO,20
07/05/2020 15:30:55,07/05/2020,SP2,NO,NO,19
07/05/2020 15:32:01,07/05/2020,SP2,NO,NO,19
07/05/2020 15:32:27,07/05/2020,SP2,NO,NO,19
07/10/2019 12:25:23,07/10/2019,SP2,NO,NO,41
03/12/2019 11:39:55,03/12/2019,SP2,NO,NO,49
09/12/2019 15:41:01,09/12/2019,SP2,NO,NO,50
07/01/2020 09:58:40,07/01/2020,SP2,NO,NO,2
07/01/2020 10:02:36,07/01/2020,SP2,NO,NO,2
07/01/2020 11:15:17,07/01/2020,SP2,NO,NO,2
07/01/2020 11:31:37,07/01/2020,SP2,NO,NO,2
13/01/2020 15:59:01,13/01/2020,SP2,NO,NO,3
18/02/2020 15:29:19,18/02/2020,SP2,NO,NO,8
18/02/2020 16:04:20,18/02/2020,SP2,NO,NO,8
18/02/2020 16:04:27,18/02/2020,SP2,NO,NO,8
18/02/2020 16:04:34,18/02/2020,SP2,NO,NO,8
18/02/2020 16:04:40,18/02/2020,SP2,NO,NO,8
18/02/2020 16:04:47,18/02/2020,SP2,NO,NO,8
18/02/2020 16:04:53,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:00,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:06,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:13,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:19,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:25,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:32,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:38,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:44,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:51,18/02/2020,SP2,NO,NO,8
18/02/2020 16:05:57,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:03,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:10,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:16,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:22,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:29,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:35,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:41,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:48,18/02/2020,SP2,NO,NO,8
18/02/2020 16:06:54,18/02/2020,SP2,NO,NO,8
18/02/2020 16:07:01,18/02/2020,SP2,NO,NO,8
18/02/2020 16:07:08,18/02/2020,SP2,NO,NO,8
18/02/2020 16:07:16,18/02/2020,SP2,NO,NO,8
18/02/2020 16:07:22,18/02/2020,SP2,NO,NO,8
18/02/2020 16:07:29,18/02/2020,SP2,NO,NO,8
18/02/2020 16:07:35,18/02/2020,SP2,NO,NO,8
18/02/2020 16:07:42,18/02/2020,SP2,NO,NO,8
